,PORT_BEGIN,PORT_END,NUM_PORT
12,三埠,厦门,2
21,三埠,徐州,2
58,三水,淮安,2
65,三水,钦州,2
77,上海,台山,2
84,上海,小榄,2
87,上海,常熟,2
97,上海,涪陵,2
99,上海,湛江,2
100,上海,漳州,2
103,上海,石龙,2
108,上海,虎门,2
116,上海,高明,2
124,东洲,虎门,2
133,中山,嘉兴,2
140,中山,张家港,2
142,中山,日照,2
155,中山,青岛,2
157,丹东,东江仓,2
160,丹东,勒流,2
163,丹东,博罗,2
170,丹东,安庆,2
172,丹东,宜昌,2
174,丹东,小铲滩,2
181,丹东,昆明,2
182,丹东,梧州（李家庄）,2
183,丹东,武林,2
189,丹东,泸州,2
196,丹东,石龙,2
199,丹东,肇庆（三榕）,2
204,丹东,虎门,2
213,丹东,黄埔旧港,2
233,乍浦,梧州（李家庄）,2
249,乍浦,鱼珠,2
250,乍浦,鸦岗,2
259,乐平,乍浦,2
260,乐平,南通,2
276,九江（江西）,上海,2
295,九江（江西）,青岛,2
299,云浮,万州,2
332,北海,上海,2
336,北海,嘉兴,2
350,北海,蚌埠,2
359,南京,双水小冈,2
363,南京,宜宾,2
385,南京,肇庆（新港）,2
406,南庄,如皋,2
409,南庄,宜兴,2
411,南庄,徐州,2
416,南庄,曹妃甸,2
418,南庄,池州,2
430,南庄,蚌埠,2
449,南昌,泰州,2
465,南沙,威海,2
469,南沙,日照,2
471,南沙,泉州,2
478,南沙,钦州,2
482,南通,三水,2
483,南通,中山,2
486,南通,台山,2
494,南通,武林,2
502,南通,漳州,2
516,南通,阳江,2
519,南通,黄骅,2
522,博罗,合肥,2
551,厦门,云浮,2
552,厦门,勒流,2
561,厦门,嘉兴,2
568,厦门,宜宾,2
574,厦门,常熟,2
586,厦门,泰州,2
595,厦门,石龙,2
609,厦门,镇江,2
610,厦门,长沙,2
612,厦门,阳江,2
621,厦门,黄骅,2
630,双水小冈,如皋,2
649,台山,九江（江西）,2
652,台山,厦门,2
653,台山,合肥,2
665,台山,泰州,2
704,呼和浩特,宁波,2
712,唐山,上海,2
729,唐山,太仓,2
769,唐山,镇江,2
780,嘉兴,涪陵,2
783,嘉兴,珠海（高栏）,2
790,四会,南昌,2
816,四会永泰,安庆,2
818,四会永泰,张家港,2
830,四会永泰,锦州,2
833,四会永泰,黄骅,2
834,塘源,上海,2
857,大丰,台山,2
887,大连,小榄,2
889,大连,岳阳,2
902,大连,清远清新,2
904,大连,湛江,2
914,大连,贵港苏湾,2
921,大连,顺乐,2
924,大连,鱼珠,2
938,太仓,唐山,2
973,如皋,泸州,2
997,威海,贵港,2
1000,威海,高明,2
1001,威海,鸦岗,2
1012,宁德,大连,2
1020,宁德,泸州,2
1051,宁波,四会,2
1052,宁波,四会永泰,2
1062,宁波,曹妃甸,2
1103,安吉,锦州,2
1123,安庆,钦州,2
1144,宜兴,钦州,2
1150,宜宾,三埠,2
1158,宜宾,太仓,2
1173,宜宾,海口,2
1178,宜宾,珠海（高栏）,2
1181,宜宾,茂名水东,2
1203,宜昌,小塘,2
1218,宜昌,湛江海安,2
1223,宜昌,虎门,2
1226,宜昌,钦州,2
1228,宜昌,长兴,2
1233,宿迁,乐平,2
1234,宿迁,南沙,2
1243,宿迁,海口,2
1248,宿迁,福清,2
1260,寿光,博罗,2
1262,寿光,惠州,2
1267,寿光,海口,2
1268,寿光,深圳（大铲湾）,2
1269,寿光,湛江,2
1276,寿光,鱼珠,2
1289,小塘,防城,2
1291,小塘西,上海,2
1314,小榄,宁德,2
1327,小榄,黄骅,2
1332,小铲滩,南京,2
1371,岳阳,嘉兴,2
1379,岳阳,常熟,2
1383,岳阳,无锡,2
1394,岳阳,镇江,2
1403,常州,台山,2
1405,常州,小铲滩,2
1415,常州,秦皇岛,2
1416,常州,茂名水东,2
1421,常州,马尾,2
1424,常州,黄骅,2
1436,常德,钦州,2
1439,常熟,九江（江西）,2
1448,常熟,海口,2
1451,常熟,珠海（高栏）,2
1466,广利港,新会新港,2
1474,广利港,虎门,2
1475,广利港,贵港,2
1505,张家港,乐从,2
1506,张家港,南昌,2
1507,张家港,南沙,2
1514,张家港,新会新港,2
1524,张家港,福清,2
1529,张家港,铁山,2
1530,张家港,锦州,2
1535,张家港,高明,2
1538,徐州,三水,2
1541,徐州,南庄,2
1553,徐州,新港,2
1562,徐州,石龙,2
1575,德庆,乍浦,2
1599,德清,小榄,2
1601,德清,汕头,2
1606,德清,营口,2
1609,德清,锦州,2
1626,惠州,烟台,2
1634,扬州,三埠,2
1646,扬州,惠州,2
1649,扬州,汕头,2
1659,扬州,石龙,2
1661,扬州,肇庆（三榕）,2
1664,扬州,贵港,2
1666,扬州,钦州,2
1672,新会新港,唐山,2
1683,新会新港,烟台,2
1741,新港,昆明,2
1805,日照,九江（顺德）,2
1843,日照,白坭,2
1878,曹妃甸,上海,2
1883,曹妃甸,南京,2
1886,曹妃甸,厦门,2
1898,曹妃甸,福清,2
1921,柳州武宣,南京,2
1927,柳州武宣,宁波,2
1931,柳州武宣,江阴,2
1934,柳州武宣,温州,2
1946,桂平新龙,洋浦港,2
1964,梧州（李家庄）,宜兴,2
2002,武林,洋浦港,2
2025,武汉,威海,2
2026,武汉,宁德,2
2032,武汉,张家港,2
2046,武汉,湛江海安,2
2057,武汉,重庆,2
2066,武汉,马尾,2
2082,汕头,钦州,2
2086,汕头,青岛,2
2099,江门亚太,泰州,2
2103,江门亚太,芜湖,2
2109,江阴,三水,2
2112,江阴,乐从,2
2125,江阴,汕头,2
2132,江阴,珠海（高栏）,2
2137,江阴,贵港,2
2155,泉州,东江仓,2
2156,泉州,东洲,2
2161,泉州,南京,2
2168,泉州,嘉兴,2
2174,泉州,安庆,2
2186,泉州,桂平新龙,2
2187,泉州,武林,2
2190,泉州,泸州,2
2194,泉州,清远清新,2
2198,泉州,珠海洪湾,2
2207,泉州,虎门,2
2209,泉州,连云港,2
2222,泉州,鹏成,2
2231,泰州,南庄,2
2235,泰州,宁德,2
2237,泰州,小榄,2
2253,泰州,肇庆（新港）,2
2258,泰州,贵港,2
2278,泸州,台山,2
2281,泸州,四会,2
2289,泸州,张家港,2
2321,洋浦港,日照,2
2334,海口,东江仓,2
2337,海口,南昌,2
2345,海口,大麦屿,2
2354,海口,德清,2
2367,海口,珠海（高栏）,2
2380,海口,马尾,2
2386,海安,南庄,2
2391,海安,虎门,2
2395,涪陵,南通,2
2399,涪陵,小塘,2
2408,涪陵,虎门,2
2423,淮安,小铲滩,2
2427,淮安,昆明,2
2452,深圳（大铲湾）,南通,2
2463,深圳（大铲湾）,张家港,2
2464,深圳（大铲湾）,成都,2
2468,深圳（大铲湾）,江阴,2
2491,清远清新,太仓,2
2502,清远清新,泰州,2
2510,清远清新,芜湖,2
2514,清远清新,长兴,2
2571,湛江海安,南通,2
2575,湛江海安,日照,2
2580,漳州,东莞海腾,2
2581,漳州,中山,2
2590,漳州,博罗,2
2591,漳州,双水小冈,2
2610,漳州,梧州（李家庄）,2
2625,漳州,肇庆（三榕）,2
2637,漳州,阳江,2
2649,潍坊,北海,2
2653,潍坊,小塘西,2
2656,潍坊,庙沙围,2
2658,潍坊,新会新港,2
2659,潍坊,梧州（李家庄）,2
2667,潍坊,福鼎,2
2669,潍坊,茂名水东,2
2706,烟台,德清,2
2716,烟台,清远清新,2
2725,烟台,紫金村,2
2727,烟台,花都巴江,2
2746,珠海洪湾,烟台,2
2747,珠海洪湾,秦皇岛,2
2752,珠海（高栏）,南京,2
2777,珠海（高栏）,蚌埠,2
2797,白坭,扬州,2
2800,白坭,江阴,2
2805,白坭,福清,2
2816,盘锦,东江仓,2
2818,盘锦,九江（江西）,2
2823,盘锦,合肥,2
2826,盘锦,安庆,2
2861,石龙,万州,2
2865,石龙,小铲滩,2
2880,石龙,锦州,2
2885,神湾,大连,2
2888,神湾,小铲滩,2
2913,福清,双水小冈,2
2921,福清,如皋,2
2951,福清,虎门,2
2956,福清,阳江,2
2975,福鼎,营口,2
3006,秦皇岛,小榄,2
3008,秦皇岛,常州,2
3032,秦皇岛,神湾,2
3055,秦皇岛,黄石,2
3060,紫金村,南京,2
3064,紫金村,唐山,2
3081,紫金村,洋浦港,2
3131,肇庆（三榕）,海安,2
3132,肇庆（三榕）,淮安,2
3137,肇庆（三榕）,荆州,2
3139,肇庆（三榕）,蚌埠,2
3144,肇庆（三榕）,青岛,2
3146,肇庆（三榕）,黄骅,2
3148,肇庆（新港）,扬州,2
3155,肇庆（新港）,防城,2
3158,芜湖,南庄,2
3169,芜湖,石龙,2
3192,花都巴江,淮安,2
3194,花都巴江,福清,2
3217,花都（炭步）,青岛,2
3218,茂名水东,上海,2
3225,茂名水东,常州,2
3226,茂名水东,徐州,2
3230,茂名水东,温州,2
3248,荆州,中山,2
3249,荆州,云浮,2
3250,荆州,北海,2
3257,荆州,大连,2
3274,荆州,海安,2
3277,荆州,湛江,2
3292,荆州,钦州,2
3296,荆州,高明,2
3297,荆州,鹤山,2
3302,莱州,云浮,2
3315,莱州,珠海（高栏）,2
3380,营口,广浚东江口,2
3384,营口,德庆,2
3466,董家口,宁波,2
3470,董家口,新会新港,2
3477,董家口,福清,2
3478,董家口,肇庆（三榕）,2
3479,董家口,茂名水东,2
3480,董家口,重庆,2
3489,虎门,东洲,2
3493,虎门,外沙,2
3497,虎门,宁波,2
3500,虎门,常州,2
3507,虎门,泉州,2
3519,虎门,铁山,2
3535,蚌埠,珠海（高栏）,2
3572,贵港,淮安,2
3573,贵港,湛江,2
3588,赣州,小铲滩,2
3594,赤水,大连,2
3596,赤水,如皋,2
3613,赤水,锦州,2
3628,连云港,南鲲,2
3634,连云港,四会永泰,2
3640,连云港,岳阳,2
3642,连云港,惠州,2
3671,连云港,阳江,2
3674,连云港,顺德新港,2
3691,重庆,外沙,2
3702,重庆,汕头,2
3764,钦州,钦州,2
3772,钦州,龙口,2
3780,铁山,南通,2
3789,铁山,小铲滩,2
3801,铁山,福清,2
3822,铜陵,茂名水东,2
3827,铜陵,青岛,2
3830,铜陵,鱼珠,2
3842,锦州,勒流,2
3856,锦州,四会永泰,2
3873,锦州,小榄,2
3879,锦州,广浚东江口,2
3881,锦州,徐州,2
3956,镇江,大连,2
3976,镇江,钦州,2
3978,镇江,阳江,2
3983,长兴,塘源,2
3996,长兴,白坭,2
3998,长兴,神湾,2
4027,防城,安庆,2
4033,防城,汕头,2
4049,防城,龙口,2
4055,阳江,厦门,2
4059,阳江,如皋,2
4071,阳江,连云港,2
4084,青岛,乐平,2
4086,青岛,九江（顺德）,2
4106,青岛,昆明,2
4108,青岛,武林,2
4144,青岛,鹤山,2
4157,顺乐,江阴,2
4158,顺乐,泰州,2
4166,顺乐,镇江,2
4175,顺德新港,宁德,2
4194,马尾,中山,2
4199,马尾,博罗,2
4210,马尾,德清,2
4211,马尾,惠州,2
4222,马尾,烟台,2
4230,马尾,青岛,2
4231,马尾,顺乐,2
4234,马尾,龙通,2
4244,马鞍山,珠海（高栏）,2
4248,马鞍山,阳江,2
4252,高明,万州,2
4257,高明,厦门,2
4263,高明,安庆,2
4281,高明,重庆,2
4291,鱼珠,大连,2
4341,鹤山,烟台,2
4348,黄埔旧港,南京,2
4353,黄埔旧港,张家港,2
4357,黄埔旧港,烟台,2
4372,黄石,赤水,2
4379,黄骅,乌冲口,2
4399,黄骅,安庆,2
4401,黄骅,小塘西,2
4427,黄骅,福鼎,2
4441,黄骅,顺乐,2
4452,龙口,中山,2
4473,龙口,茂名水东,2
4477,龙口,钦州,2
4482,龙口,鹏成,2
4,万州,深圳（大铲湾）,1
7,万州,虎门,1
9,三埠,乍浦,1
16,三埠,如皋,1
30,三埠,福清,1
31,三埠,秦皇岛,1
32,三埠,芜湖,1
38,三埠,黄骅,1
39,三水,乍浦,1
41,三水,合肥,1
45,三水,安庆,1
47,三水,广利港,1
50,三水,曹妃甸,1
52,三水,池州,1
54,三水,泰州,1
55,三水,洋浦港,1
60,三水,福清,1
75,上海,南通,1
83,上海,小塘,1
91,上海,梧州（李家庄）,1
122,东江仓,温州,1
123,东江仓,营口,1
131,中山,南通,1
134,中山,外沙,1
138,中山,安庆,1
144,中山,江阴,1
145,中山,泉州,1
146,中山,洋浦港,1
153,中山,镇江,1
161,丹东,南昌,1
171,丹东,宜兴,1
173,丹东,小塘西,1
200,丹东,芜湖,1
202,丹东,花都（炭步）,1
215,乍浦,三埠,1
219,乍浦,九江（顺德）,1
240,乍浦,肇庆（三榕）,1
241,乍浦,花都（炭步）,1
245,乍浦,锦州,1
252,乐从,大连,1
255,乐从,海口,1
258,乐从,防城,1
264,乐平,常州,1
268,乐平,烟台,1
272,乐平,钦州,1
274,乐平,防城,1
278,九江（江西）,丹东,1
284,九江（江西）,常熟,1
296,九江（江西）,马尾,1
298,九江（顺德）,海口,1
310,云浮,日照,1
324,勒流,宁波,1
325,勒流,小铲滩,1
328,勒流,秦皇岛,1
333,北海,南京,1
338,北海,宁波,1
340,北海,德清,1
342,北海,日照,1
345,北海,洋浦港,1
347,北海,烟台,1
351,北海,锦州,1
364,南京,宜昌,1
369,南京,昆明,1
378,南京,湛江海安,1
382,南京,石龙,1
383,南京,福清,1
400,南庄,南京,1
412,南庄,成都,1
423,南庄,海安,1
448,南昌,曹妃甸,1
453,南昌,湛江,1
460,南沙,三水,1
462,南沙,乍浦,1
470,南沙,江阴,1
487,南通,四会,1
489,南通,宁德,1
490,南通,小塘,1
505,南通,石龙,1
507,南通,福鼎,1
508,南通,茂名水东,1
515,南通,防城,1
521,博罗,南通,1
547,厦门,丹东,1
564,厦门,如皋,1
566,厦门,宁波,1
571,厦门,小榄,1
577,厦门,扬州,1
582,厦门,梧州（李家庄）,1
598,厦门,肇庆（三榕）,1
603,厦门,贵港,1
604,厦门,连云港,1
607,厦门,铁山,1
619,厦门,鹤山,1
628,双水小冈,大连,1
644,双水小冈,锦州,1
645,双水小冈,镇江,1
650,台山,南京,1
651,台山,南通,1
672,台山,芜湖,1
675,台山,重庆,1
677,台山,长兴,1
679,台山,青岛,1
681,台山,黄骅,1
699,合肥,锦州,1
727,唐山,嘉兴,1
741,唐山,武汉,1
766,唐山,重庆,1
778,嘉兴,太仓,1
781,嘉兴,深圳（大铲湾）,1
785,嘉兴,虎门,1
787,嘉兴,锦州,1
795,四会,如皋,1
808,四会,蚌埠,1
810,四会,重庆,1
813,四会,马尾,1
821,四会永泰,洋浦港,1
823,四会永泰,海安,1
826,四会永泰,福清,1
840,塘源,新港,1
842,塘源,江阴,1
846,塘源,蚌埠,1
849,外沙,三埠,1
851,外沙,海口,1
868,大连,三埠,1
872,大连,乍浦,1
875,大连,南庄,1
886,大连,小塘西,1
891,大连,惠州,1
894,大连,日照,1
923,大连,高明,1
926,大连,黄石,1
930,太仓,三埠,1
935,太仓,南沙,1
939,太仓,四会,1
940,太仓,宜昌,1
958,太仓,钦州,1
961,太仓,黄埔旧港,1
963,如皋,万州,1
965,如皋,宜昌,1
969,如皋,日照,1
970,如皋,武汉,1
971,如皋,汕头,1
978,如皋,锦州,1
979,如皋,黄埔旧港,1
996,威海,虎门,1
1022,宁德,湛江,1
1023,宁德,潍坊,1
1028,宁德,秦皇岛,1
1038,宁波,东江仓,1
1076,宁波,肇庆（三榕）,1
1094,宁波,鹏成,1
1099,安吉,汕头,1
1100,安吉,泸州,1
1102,安吉,重庆,1
1115,安庆,湛江,1
1117,安庆,珠海（高栏）,1
1119,安庆,茂名水东,1
1122,安庆,贵港,1
1124,安庆,锦州,1
1126,宜兴,中山,1
1127,宜兴,南庄,1
1128,宜兴,南沙,1
1131,宜兴,宜宾,1
1132,宜兴,小塘西,1
1139,宜兴,漳州,1
1152,宜宾,丹东,1
1168,宜宾,武汉,1
1190,宜宾,龙口,1
1192,宜昌,南京,1
1205,宜昌,常州,1
1206,宜昌,常熟,1
1209,宜昌,新港,1
1211,宜昌,江阴,1
1216,宜昌,淮安,1
1219,宜昌,石龙,1
1224,宜昌,连云港,1
1235,宿迁,南鲲,1
1237,宿迁,台山,1
1238,宿迁,太仓,1
1242,宿迁,泉州,1
1250,宿迁,营口,1
1266,寿光,洋浦港,1
1271,寿光,石龙,1
1275,寿光,马尾,1
1282,小塘,曹妃甸,1
1283,小塘,泉州,1
1284,小塘,洋浦港,1
1290,小塘,黄骅,1
1292,小塘西,乍浦,1
1334,小铲滩,南通,1
1337,小铲滩,嘉兴,1
1341,小铲滩,小铲滩,1
1344,小铲滩,惠州,1
1350,小铲滩,淮安,1
1353,小铲滩,苏州,1
1363,小铲滩,鸦岗,1
1373,岳阳,大丰,1
1378,岳阳,常州,1
1389,岳阳,潍坊,1
1391,岳阳,福清,1
1395,岳阳,防城,1
1398,岳阳,龙口,1
1400,常州,乐从,1
1402,常州,厦门,1
1404,常州,大连,1
1407,常州,武汉,1
1409,常州,泉州,1
1426,常德,丹东,1
1428,常德,大连,1
1430,常德,小铲滩,1
1453,常熟,秦皇岛,1
1454,常熟,营口,1
1456,常熟,贵港,1
1459,常熟,高明,1
1472,广利港,珠海（高栏）,1
1503,张家港,三水,1
1519,张家港,海口,1
1528,张家港,重庆,1
1542,徐州,南沙,1
1547,徐州,塘源,1
1554,徐州,梧州（李家庄）,1
1567,徐州,贵港,1
1569,徐州,钦州,1
1572,徐州,马尾,1
1581,德庆,安庆,1
1589,德庆,温州,1
1590,德庆,烟台,1
1595,德庆,长兴,1
1600,德清,新港,1
1604,德清,珠海（高栏）,1
1605,德清,白坭,1
1618,惠州,小铲滩,1
1622,惠州,日照,1
1625,惠州,海口,1
1631,惠州,锦州,1
1632,惠州,长沙,1
1639,扬州,台山,1
1641,扬州,四会,1
1643,扬州,小塘西,1
1656,扬州,烟台,1
1667,扬州,锦州,1
1668,扬州,顺乐,1
1671,新会新港,乍浦,1
1690,新会新港,黄骅,1
1697,新港,东莞海腾,1
1722,新港,大麦屿,1
1731,新港,常州,1
1732,新港,常熟,1
1742,新港,李锦记,1
1779,新港,镇江,1
1811,日照,南鲲,1
1818,日照,如皋,1
1879,曹妃甸,东江仓,1
1881,曹妃甸,九江（江西）,1
1887,曹妃甸,大麦屿,1
1890,曹妃甸,新沙,1
1891,曹妃甸,泉州,1
1894,曹妃甸,深圳（大铲湾）,1
1895,曹妃甸,温州,1
1899,曹妃甸,肇庆（三榕）,1
1903,曹妃甸,贵港,1
1906,曹妃甸,阳江,1
1909,曹妃甸,马尾,1
1911,曹妃甸,龙通,1
1919,柳州武宣,上海,1
1922,柳州武宣,南通,1
1926,柳州武宣,太仓,1
1935,柳州武宣,潍坊,1
1937,柳州武宣,锦州,1
1974,梧州（李家庄）,曹妃甸,1
1996,步凤,肇庆（三榕）,1
2033,武汉,德庆,1
2052,武汉,肇庆（三榕）,1
2062,武汉,防城,1
2064,武汉,青岛,1
2070,汕头,万州,1
2073,汕头,张家港,1
2084,汕头,镇江,1
2111,江阴,丹东,1
2115,江阴,四会,1
2116,江阴,宁德,1
2118,江阴,小塘,1
2124,江阴,武汉,1
2127,江阴,泸州,1
2131,江阴,烟台,1
2136,江阴,虎门,1
2139,江阴,钦州,1
2143,江阴,顺乐,1
2145,池州,南庄,1
2149,池州,锦州,1
2150,池州,黄埔旧港,1
2158,泉州,丹东,1
2165,泉州,博罗,1
2180,泉州,惠州,1
2203,泉州,花都巴江,1
2230,泰州,勒流,1
2233,泰州,台山,1
2234,泰州,四会,1
2238,泰州,小铲滩,1
2241,泰州,武林,1
2248,泰州,温州,1
2254,泰州,茂名水东,1
2255,泰州,荆州,1
2262,泰州,长沙,1
2264,泰州,顺乐,1
2266,泰州,高明,1
2267,泰州,鹤山,1
2274,泸州,云浮,1
2279,泸州,合肥,1
2280,泸州,嘉兴,1
2285,泸州,宁德,1
2297,泸州,泰州,1
2302,泸州,神湾,1
2308,泸州,连云港,1
2341,海口,唐山,1
2352,海口,小铲滩,1
2358,海口,汕头,1
2373,海口,钦州,1
2379,海口,顺乐,1
2381,海口,鱼珠,1
2392,海安,黄埔旧港,1
2394,涪陵,南沙,1
2402,涪陵,汕头,1
2409,涪陵,锦州,1
2422,淮安,小塘,1
2424,淮安,岳阳,1
2429,淮安,梧州（李家庄）,1
2437,淮安,茂名水东,1
2451,深圳（大铲湾）,上海,1
2453,深圳（大铲湾）,厦门,1
2456,深圳（大铲湾）,嘉兴,1
2461,深圳（大铲湾）,小铲滩,1
2470,深圳（大铲湾）,泰州,1
2475,深圳（大铲湾）,白坭,1
2494,清远清新,安庆,1
2503,清远清新,洋浦港,1
2505,清远清新,淮安,1
2508,清远清新,福清,1
2519,温州,南沙,1
2522,温州,茂名水东,1
2536,湛江,大麦屿,1
2570,湛江,龙口,1
2577,湛江海安,黄骅,1
2584,漳州,云浮,1
2586,漳州,南京,1
2594,漳州,外沙,1
2600,漳州,宜宾,1
2604,漳州,惠州,1
2606,漳州,扬州,1
2615,漳州,涪陵,1
2620,漳州,珠海洪湾,1
2622,漳州,白坭,1
2623,漳州,石龙,1
2630,漳州,赤水,1
2631,漳州,连云港,1
2634,漳州,铁山,1
2640,漳州,顺德新港,1
2645,漳州,龙通,1
2651,潍坊,双水小冈,1
2654,潍坊,小榄,1
2657,潍坊,德庆,1
2660,潍坊,汕头,1
2665,潍坊,珠海（高栏）,1
2673,潍坊,钦州,1
2675,潍坊,马尾,1
2691,烟台,双水小冈,1
2697,烟台,小塘,1
2699,烟台,小榄,1
2701,烟台,岳阳,1
2707,烟台,惠州,1
2722,烟台,石龙,1
2724,烟台,福鼎,1
2735,烟台,长沙,1
2753,珠海（高栏）,南沙,1
2758,珠海（高栏）,威海,1
2768,珠海（高栏）,江阴,1
2775,珠海（高栏）,芜湖,1
2783,珠海（高栏）,长兴,1
2787,珠海（高栏）,黄骅,1
2793,白坭,如皋,1
2795,白坭,安庆,1
2807,白坭,芜湖,1
2828,盘锦,小榄,1
2857,石岛,深圳（大铲湾）,1
2871,石龙,泰州,1
2886,神湾,威海,1
2897,福清,三埠,1
2898,福清,三水,1
2916,福清,嘉兴,1
2918,福清,四会永泰,1
2927,福清,德庆,1
2933,福清,江阴,1
2944,福清,神湾,1
2948,福清,花都（炭步）,1
2952,福清,连云港,1
2999,秦皇岛,四会永泰,1
3029,秦皇岛,珠海（高栏）,1
3051,秦皇岛,高明,1
3059,紫金村,九江（江西）,1
3072,紫金村,常熟,1
3088,紫金村,秦皇岛,1
3107,绍兴,锦州,1
3111,肇庆（三榕）,乍浦,1
3120,肇庆（三榕）,常州,1
3136,肇庆（三榕）,芜湖,1
3157,芜湖,北海,1
3183,花都巴江,如皋,1
3190,花都巴江,泉州,1
3200,花都巴江,青岛,1
3201,花都巴江,黄骅,1
3220,茂名水东,合肥,1
3228,茂名水东,江阴,1
3234,茂名水东,秦皇岛,1
3242,茂名水东,鱼珠,1
3245,荆州,三埠,1
3267,荆州,新会新港,1
3278,荆州,湛江海安,1
3279,荆州,漳州,1
3285,荆州,茂名水东,1
3318,莱州,福鼎,1
3320,莱州,肇庆（三榕）,1
3323,莱州,虎门,1
3383,营口,徐州,1
3462,董家口,万州,1
3482,董家口,阳江,1
3494,虎门,大连,1
3506,虎门,江阴,1
3508,虎门,泰州,1
3520,虎门,锦州,1
3522,虎门,长兴,1
3525,虎门,黄骅,1
3538,蚌埠,营口,1
3541,蚌埠,锦州,1
3542,蚌埠,顺德新港,1
3546,衡阳,泰州,1
3567,贵港,池州,1
3590,赣州,营口,1
3591,赤水,上海,1
3595,赤水,太仓,1
3604,赤水,池州,1
3610,赤水,福清,1
3621,连云港,乌冲口,1
3644,连云港,桂平新龙,1
3689,重庆,南庄,1
3695,重庆,安吉,1
3711,重庆,芜湖,1
3715,重庆,连云港,1
3716,重庆,长兴,1
3717,重庆,马尾,1
3747,钦州,池州,1
3754,钦州,潍坊,1
3756,钦州,珠海洪湾,1
3766,钦州,镇江,1
3782,铁山,合肥,1
3784,铁山,大连,1
3798,铁山,海口,1
3802,铁山,绍兴,1
3813,铜陵,南沙,1
3818,铜陵,深圳（大铲湾）,1
3824,铜陵,虎门,1
3826,铜陵,锦州,1
3828,铜陵,马尾,1
3857,锦州,塘源,1
3866,锦州,安庆,1
3909,锦州,白坭,1
3911,锦州,神湾,1
3913,锦州,福鼎,1
3914,锦州,紫金村,1
3952,镇江,勒流,1
3958,镇江,小榄,1
3965,镇江,泸州,1
3970,镇江,福清,1
3981,镇江,黄骅,1
3988,长兴,新港,1
4006,长兴,顺德新港,1
4007,长兴,马尾,1
4009,长沙,大连,1
4014,长沙,海口,1
4056,阳江,唐山,1
4075,青岛,万州,1
4076,青岛,三埠,1
4080,青岛,东莞海腾,1
4102,青岛,德庆,1
4118,青岛,湛江海安,1
4124,青岛,福鼎,1
4147,顺乐,上海,1
4161,顺乐,福清,1
4169,顺乐,黄骅,1
4174,顺德新港,太仓,1
4191,顺德新港,黄骅,1
4193,马尾,东莞海腾,1
4201,马尾,唐山,1
4202,马尾,四会,1
4203,马尾,大连,1
4204,马尾,太仓,1
4206,马尾,威海,1
4208,马尾,小塘西,1
4212,马尾,新会新港,1
4219,马尾,淮安,1
4223,马尾,石龙,1
4232,马尾,鸦岗,1
4233,马尾,黄骅,1
4239,马鞍山,大连,1
4255,高明,南沙,1
4258,高明,合肥,1
4266,高明,徐州,1
4270,高明,江阴,1
4277,高明,福清,1
4287,鱼珠,上海,1
4309,鸦岗,南京,1
4311,鸦岗,宜兴,1
4312,鸦岗,小铲滩,1
4316,鸦岗,泉州,1
4318,鸦岗,温州,1
4320,鸦岗,秦皇岛,1
4324,鸦岗,防城,1
4325,鸦岗,黄骅,1
4336,鹤山,太仓,1
4339,鹤山,日照,1
4344,鹤山,连云港,1
4351,黄埔旧港,如皋,1
4352,黄埔旧港,宁波,1
4360,黄埔旧港,营口,1
4361,黄埔旧港,重庆,1
4366,黄石,嘉兴,1
4373,黄石,锦州,1
4393,黄骅,嘉兴,1
4415,黄骅,海安,1
4459,龙口,小铲滩,1
4470,龙口,珠海洪湾,1
4478,龙口,顺乐,1
4490,龙通,安庆,1
4497,龙通,泉州,1
4500,龙通,温州,1
